id,name,price,brand
9,Chocolate Quente Cápsula,15.99,Tres
25,Biscoito Cobertura Chocolate,5.99,Nestlé
82,Mistura Bolo Chocolate,6.69,Fleischmann
85,Bombom Cobertura Chocolate,2.49,Nestlé
115,Cereal Matinal Chocolate Kellogg's,10.5,Kellogg's
151,Barra Chocolate,4.39,Neugebauer
158,Bebida Láctea UHT Chocolate,1.89,Toddynho
186,Chocolate Leite Marie,6.99,Di Costa
209,Bolo Frapê Chocolate,6.79,Pullman
220,Barra Chocolate,4.39,Neugebauer
250,Barra Chocolate Dark,6.09,Garoto
260,Bolo Chocolate Recheado,1.79,Ana Maria
315,Confeito Chocolate,3.79,M&M's
318,Barra Chocolate Meio,5.99,Garoto
329,Chandelle Chocolate,7.79,Nestlé
347,Chocolate Quente Cápsula,15.99,Tres
352,Barra Chocolate Amargo,7.09,Hershey's
371,Biscoito Recheio Chocolate Classic,3.49,Nestlé
388,Biscoito Recheio Chocolate Tortuguita,1.99,Tortuguita
426,Bebida Láctea UHT Chocolate,1.99,Toddynho
450,Danette Chocolate,8.99,Danette
453,Chocolate Língua Gato,17.99,Sarotti
458,Confeito Granulado Chocolate Zero,2.89,Dori
476,Biscoito Chocolate,2.59,Adria
504,Rocambole Baunilha Recheio Chocolate,1.59,Bauducco
525,Biscoito Recheio Chocolate Chocolícia,4.99,Chocolícia
560,Bombom 5star Chocolate,2.29,Lacta
577,Biscoito Chocolate Teens,2.19,Marilan
586,Biscoito Recheio Chocolate Marilan,2.89,Marilan
592,Confeito Chocolate,9.69,Disqueti
599,Biscoito Wafer Recheado Chocolate,2.89,Arcor
678,Biscoito Wafer Recheio Chocolate,3.29,Bauducco
699,Biscoito Wafer Recheio Chocolate,3.29,Bauducco
764,Barra Chocolate,4.59,Hershey's
771,Biscoito Cookie Chocolate,2.79,Bauducco
774,Biscoito Maria Chocolate Orquídea,5.39,Orquídea
789,Barra Chocolate,5.59,Garoto
803,Chocolate Meio Amargo,8.99,Nestlé
819,Bolinho Chocolate Seven Boys,0.99,Seven Boys
848,Bolo Baunilha Recheio Chocolate,3.19,Ana Maria
855,Iogurte Chocolate Chambinho,6.59,Nestlé
859,Barra Chocolate,4.69,Lacta
877,Biscoito Chocolate,2.79,Adria
895,Bombons Chocolate Italiano,17.9,Di Costa
898,Mousse Chocolate,6.97,Swift
909,Cobertura Sorvete Chocolate,10.5,Ingredient
946,Fondue Chocolate Santa Clara,28.9,Santa Clara
980,Biscoito Amanteigado Chocolate Mabel,5.39,Mabel
1004,Tablete Chocolate,2.49,Nestlé
1013,Barra Chocolate,4.89,Garoto
1022,Barra Chocolate 40%,8.09,Lacta
1048,Barra Chocolate,5.59,Garoto
1049,Biscoito Amanteigado Chocolate Bauducco,3.49,Bauducco
1058,Bolinho Suíço Chocolate Casa,4.49,Casa Suíça
1065,Sorvete Chocolate Galak,24.99,Nestlé
1077,Biscoito Wafer Chocolate Alpino,3.99,Nestlé
1081,Brownie Chocolate Jacquet Pacote,17.99,Jacquet
1084,Chocolate Leite Blend,35.99,Nestlé
1100,Biscoito Chocolate Recheio Baunilha,3.59,Oreo
1122,Bombons Chocolate Creations,14.99,Solidarnosc
1126,Minibolo Chocolate Recheio Chocolate,3.29,Panco
1134,Chocolate Meio Amargo 40%,4.89,Nestlé
1140,Mistura Bolo Chocolate,12.99,Lowçucar
1143,Barra Chocolate,1.49,Lacta
1180,Panetone Chocolate Vincenza Caixa,9.99,Vincenza
1185,Barra Chocolate,5.19,Garoto
1218,Chocolate Leite Special,14.99,Hershey's
