id,name,price,brand
2426,Tempero Pó,2.59,Kisabor
2517,Refresco Pó Groselha,0.64,Fresh
2535,Refresco Pó Mid,0.99,Aji-No-Moto
2557,Chocolate Pó Solúvel,6.49,Dr. Oetker
2567,Pó Preparo,20.5,Sustagen
2574,Tempero Pó,3.49,Maggi
2575,Pó Pudim,2.59,Royal
2579,Refresco Pó Laranja,0.89,Frisco
2636,Leite Pó Instantâneo,14.99,Nestlé
2721,Refresco Pó Limonada,1.29,Clight
2839,Refresco Pó Laranja,0.64,Fresh
2875,Gelatina Pó Uva,1.59,Fleischmann
2885,Leite Pó Instantâneo,28.99,Nestlé
2899,Tempero Pó,3.69,Kisabor
2910,Achocolatado Pó Suíço,17.99,Ovomaltine
2939,Gelatina Pó,5.69,Fleischmann
2949,Canela Pó Kitano,7.69,Kitano
3031,Achocolatado Pó Nestlé,12.99,Nestlé
3038,Tempero Pó,4.39,Arisco
3044,Fermento Químico Pó,7.89,Royal
3067,Pó Sorvete Creme,6.69,Dr. Oetker
3101,Leite Pó Instantâneo,23.5,Nestlé
3111,Gelatina Pó Morango,3.59,Dr. Oetker
3168,Cacau Pó Nestlé,27.99,Nestlé
3182,Leite Pó Instantâneo,11.99,La Serenissima
3214,Gelatina Pó Cereja,2.89,Linea
3257,Pó Pudim Baunilha,4.09,Dr. Oetker
3281,Leite Pó Instantâneo,4.19,CCGL
3294,Tempero Pó,4.39,Arisco
3331,Achocolatado Pó Caramelo,6.49,Toddy
3352,Gelatina Pó Framboesa,1.59,Fleischmann
3376,Gelatina Pó Abacaxi,1.39,Dr. Oetker
3378,Refresco Pó Abacaxi,1.19,Fit
3420,Pó Flan Baunilha,3.69,Dr. Oetker
3456,Refresco Pó Salada,0.89,Frisco
3488,Cacau Pó Solúvel,16.5,Dr. Oetker
3533,Gelatina Pó Maracujá,1.19,Royal
3572,Canela-da-China Pó Kitano,5.19,Kitano
3577,Caldo Pó Legumes,2.19,Sazón
3586,Chocolate Pó Solúvel,13.9,Dr. Oetker
3627,Gelatina Pó Abacaxi,1.59,Fleischmann
3633,Gelatina Pó Morango,2.79,Royal
3681,Gelatina Pó,1.69,Dr. Oetker
3878,Pó Maria Mole,2.55,Dr. Oetker
3881,Refresco Pó Manga,1.09,Tang
3987,Pó Preparo,3.19,Linea
4036,Adoçante Pó,10.99,Magro
4053,Refresco Pó Pêssego,0.65,Tang
4061,Café Solúvel Pó,4.99,Iguaçu
4096,Gelatina Pó Cereja,1.19,Royal
4180,"Gelatina Pó Tangerina,",3.79,Dr. Oetker
4201,Pó Preparo,3.19,Linea
4238,Refresco Pó Abacaxi,9.49,Tang
4253,Tempero Pó Caipira,5.29,Knorr
4327,Adoçante Pó Sucralose,9.09,Linea
4359,Refresco Pó Laranja,1.09,Tang
4368,Colorífico Pó Kitano,3.39,Kitano
4398,Pó Preparo,14.99,Nestlé
4481,Achocolatado Pó Original,5.99,Toddy
4482,Café Solúvel Pó,3.59,3 Corações
4518,Adoçante Pó Xilitol,34.99,Linea
4538,Gelatina Pó Morango,2.89,Linea
4583,"Gelatina Pó Abacaxi,",3.79,Dr. Oetker
4623,Gelatina Pó Framboesa,2.59,Dr. Oetker
4675,Leite Pó Instantâneo,16.5,Piracanjuba
4706,Refresco Pó Mid,0.99,Aji-No-Moto
4725,Pó Pudim,8.29,Dr. Oetker
4754,Tempero Pó,3.15,Kitano
4797,Leite Pó Integral,16.99,CCGL
4835,Achocolatado Pó Nescau,7.89,Nestlé
4838,Refresco Pó Laranja,1.09,Tang
4842,Achocolatado Pó Nestlé,16.99,Nestlé
4850,Refresco Pó Maracujá,1.19,Fit
4872,Refresco Pó Mid,0.99,Aji-No-Moto
4873,Refresco Pó Mid,0.99,Aji-No-Moto
4885,Pó Sorvete Chocolate,6.59,Dr. Oetker
4916,Caldo Pó Carne,1.79,Sazón
4948,Achocolatado Pó Chocolatto,4.59,3 Corações
4958,Adoçante Pó Stevia,37.99,Linea
4989,Gelatina Pó Vermelha,7.09,Dr. Oetker
