id,name,price,brand
96,Azeite Oliva Extra,20.99,Cirio 1856
121,Manteiga Extra Sal,12.99,Gran Mestri
176,Azeite Oliva Tipo,18.99,Manzanilla
431,Azeite Oliva Extra,19.49,Borges
696,Azeite Oliva Extra,41.99,O-Live & Co
802,Manteiga Extra Sal,10.99,Paulista
940,Azeite Português Serrata Extra,17.99,Beirão
941,Azeite Oliva Extra,26.99,Cirio 1856
1021,Azeite Extra Virgem Especiais,36.9,Andorinha
1396,Manteiga Extra Sal,10.5,Qualy
1504,Manteiga Extra Sal,8.99,Itambé
1543,Azeite Oliva Extra,20.99,Cirio 1856
1585,Azeite Oliva Tipo,21.99,Andorinha
1603,Azeite Extra Virgem Andorinha,25.99,Andorinha
1718,Azeite Oliva Extra,21.9,Verdeal
1827,Azeite Oliva Extra,15.99,Santiago
2199,Azeite Oliva Extra,59.9,Quinta do Castro
2410,Azeite Oliva Extra,20.99,Cirio 1856
2531,Azeite Oliva Tipo,19.99,Gallo
2560,Manteiga Extra Sal,12.99,Gran Mestri
2791,Azeite Oliva Tipo,18.5,Serrata
2831,Azeite Oliva Extra,16.99,Andorinha
2859,Azeite Oliva Extra,35.99,Gallo
2940,Azeite Oliva Extra,42.99,Vila Flor
3124,Azeite Oliva Extra,19.99,Andorinha
3128,Azeite Oliva Português,21.99,Coimbra
3220,Azeite Oliva Extra,20.99,Coimbra
3377,Manteiga Extra Sal,8.99,Itambé
3705,Azeite Oliva Extra,25.99,Serrata
3790,Azeite Oliva Extra,23.99,Gallo
3817,Azeite Oliva Extra,25.99,Borges
3871,Azeite Oliva Extra,34.99,Herdade do Esporão
4023,Azeite Oliva Extra,22.99,Manzanilla
4049,Manteiga Extra Sal,20.9,Qualy
4131,Manteiga Extra Sal,10.99,Paulista
4151,Azeite Oliva Extra,18.9,O-Live & Co
4160,Azeite Oliva Extra,23.5,Gomes da Costa
4185,Azeite Oliva Extra,24.5,Top Chef
4249,Azeite Oliva Tipo,28.99,Carbonell
4394,Azeite Oliva Etra,37.5,Beirão
4428,Azeite Oliva Extra,26.99,Borges
4665,Manteiga Extra Sal,10.5,Qualy
4678,Azeite Oliva Extra,26.5,O-Live & Co
4737,Azeite Oliva Extra,17.99,Confiare
4774,Azeite Oliva Extra,21.99,Coimbra
4996,Azeite Oliva Extra,37.99,O-Live & Co
