id,name,price,brand
1587,Iogurte Grego Morango Light,7.79,Nestlé
1588,Iogurte Natural Mel Danone,2.69,Danone
1668,Iogurte Morango Nestlé,6.49,Nestlé
1735,Iorgute Líquido Sabor Morango,8.99,Paulista
1736,Bala Dura Morango,3.89,Halls
1750,Iogurte Integral Morango,5.79,Vigor
1759,Iogurte Morango Zero,16.5,Activia
1770,"Iogurte Parcialmente Desnatado Morango,",6.49,Nestlé
1801,Iogurte Vanilla Coffee Zero,10.99,Yopro
1817,Iogurte Frutas Nestlé Frasco,3.79,Nestlé
1844,Sorvete Creme Morango,39.9,Bacio di Latte
1868,Iogurte Parcialmente Desnatado Maçã,2.59,Nestlé
1951,"Iogurte Maçã, Banana",8.29,Verde Campo
1989,Iogurte Parcialmente Desnatado Grego,9.89,Danone
1990,Iogurte Parcialmente Desnatado Morango,6.39,Nestlé
1996,Iogurte Parcialmente Desnatado Tutti,3.69,Itambé
2000,Iogurte Grego Baunilha +,19.5,Danone
2021,Suco Morango,3.49,Life Mix
2029,Iogurte Grego Ultracremoso Morango,6.89,Vigor
2031,Aroma Artificial Morango,9.19,Dr. Oetker
2070,Iogurte Parcialmente Desnatado Ameixa,6.79,Verde Campo
2098,Iogurte Grego Vigor Frasco,2.39,Vigor
2107,Iogurte Parcialmente Desnatado Morango,10.99,Nestlé
2111,Leite Desnatado Zero Lactose,5.39,Itambé
2136,"Iogurte Parcialmente Desnatado Mamão,",2.69,Nestlé
2167,Iogurte Parcialmente Desnatado Natural,1.99,Fazenda Bela Vista
2174,Iogurte Coco Cremoso Zero,6.99,Yopro
2210,Iogurte Parcialmente Desnatado Morango,2.79,Nestlé
2236,Geleia Morango,11.99,Confiare
2263,Iogurte Parcialmente Desnatado Morango,2.49,Nestlé
2292,Biscoito Wafer Recheio Morango,1.99,Marilan
2293,Geleia Mocotó Morango,5.39,Arisco
2305,Iogurte Parcialmente Desnatado Vitamina,2.19,Nestlé
2325,Iogurte Morango +,5.79,Nestlé
2404,Iogurte Banana Pasta,6.99,Yopro
2421,Iogurte Actvia Ameixa Danone,3.69,Danone
2475,Queijo Petit Suisse Morango,8.29,Nestlé
2485,Morango Swift 300g,9.96,Swift
2519,"Iogurte Maracujá, Aveia",3.39,Nestlé
2552,Morango Orgânico Sentir Bem,9.99,Sentir Bem
2556,Iogurte Parcialmente Desnatado Morango,2.79,Verde Campo
2578,Leite Fermentado Parcialmente Desnatado,3.69,Activia
2632,Sorvete Merengue Morango,22.99,Kibon
2661,Minibolo Baunilha Recheio Morango,3.29,Panco
2662,Iogurte Parcialmente Desnatado Morango,3.59,Nestlé
2722,Biscoito Tortinhas Morango Isabela,2.29,Isabela
2726,"Iogurte Maçã, Banana",3.49,Verde Campo
2769,Morango Aprox 1kg,26.99,Big Hiper
2786,Pastilha Morango Zero Açúcar,11.5,Trident
2849,Iogurte Morango Zero Lactose,12.9,Verde Campo
2903,Iogurte Grego Tradicional,9.89,Danone
2907,Iogurte Grego Calda Chocolate,2.89,Danone
2921,Iogurte Grego Flocos Vigor,2.49,Vigor
2923,Iogurte Petit Suisse Morango,6.99,Danoninho
2947,Bala Gelatina Morango,5.99,Fini
2983,Cobertura Sorvete Morango,10.5,Ingredient
3024,Bala Regaliz Morango Ácido,3.99,Dori
3026,"Iogurte Petit Suisse Morango,",6.99,Danoninho
3112,Iogurte Tradicional Viv 3,3.29,Vigor
3196,Iogurte Integral Morango Toy,2.69,Danoninho
3223,Biscoito Newafer Morango Piraquê,3.49,Piraquê
3274,"Iogurte Nesfit Frutas Vermelhas,",7.29,Nestlé
3287,Chá Morango Manga,17.5,Twinings
3304,Iogurte Petit Suisse Morango,3.69,Danoninho
3307,Iogurte Grego Calda Frutas,2.89,Danone
3320,Iogurte Ameixa Zero Lactose,16.5,Activia
3470,Bebida Adoçada Morango Maguary,4.49,Maguary
3499,Iogurte Amora Maracujá,14.99,Corpus
3519,Biscoito Morango Tortinhas,2.59,Adria
3613,Iogurte Parcialmente Desnatado Coco,10.99,Danone
3653,Iogurte Danoninho Líquido Morango,11.99,Danone
3678,Iogurte Manga Maracujá,3.29,Vigor
3695,Iogurte Cookies & Cream,6.69,Verde Campo
3702,Iogurte Morango Zero Lactose,3.59,Verde Campo
3757,Bebida Láctea Morango Piá,1.49,Piá
3766,Iogurte Parcialmente Desnatado Coco,6.49,Piá
3789,Sorvete Cheesecake Morango,49.99,Häagen-Dazs
3815,Bala Morango Ácido Haribo,5.49,Haribo
3854,Iogurte Parcialmente Desnatado Mix,2.89,Paulista
3911,Iogurte Baunilha Zero Lactose,6.69,Verde Campo
3937,Iogurte Parcialmente Desnatado Maçã,10.99,Nestlé
3961,Iogurte Parcialmente Desnatado Maçã,2.99,Nestlé
3972,Iogurte Desnatado Tradicional Diet,7.09,Verde Campo
3978,Iogurte Morango Zero,14.5,Corpus
4035,Iogurte Mel Piá,9.39,Piá
4065,Biscoito Wafer Recheio Morango,2.59,Bauducco
4095,Iogurte Baunilha Triplo Zero,11.99,Nestlé
4097,Leite Fermentado Activia Morango,12.99,Activia
4101,"Pastilha Mix Morango,",7.89,Ice Breakers
4113,Iogurte Morango,6.79,Piá
4141,Iogurte Integral Morango Paulista,4.69,Paulista
4156,"Iogurte Nesfit Maracujá, Aveia",7.29,Nestlé
4223,Iogurte Pasta Amendoim,10.5,Verde Campo
4230,Pack Picolé Morango,21.99,Fini
4288,Iogurte Cremoso Natural Piá,7.49,Piá
4304,Bala Morango Creme,2.49,Fruit-Tella
4324,Bolinho Baunilha Recheio Morango,1.69,Bauducco
4328,"Goma Mascar Morango,",2.09,Mentos
4341,Iogurte Cookies Caramel Zero,10.99,Yopro
4364,Bala Morango Creme,3.79,Fruit-Tella
4375,Açaí Morango Pote 500g,20.99,Polpanorte
4387,Iogurte Desnatado Maçã Banana,3.29,Verde Campo
4393,Polpa Morango Nutricau,2.49,Nutricau
4426,Iogurte Grego Calda Chocolate,2.89,Danone
4494,Iogurte Grego Frutas Nestlé,8.29,Nestlé
4544,Chá Morango Chá Leão,5.79,Chá Leão
4553,Barra Morango,9.49,Banana Brasil
4579,Iogurte Natural Zero Lactose,6.99,Yopro
4624,Iogurte Parcialmente Desnatado Morango,6.79,Piá
4646,Biscoito Wafer Recheio Morango,1.89,Orquídea
4707,Biscoito Sorvete Morango,2.29,Nestlé
4713,Iogurte Tradicional Viv 3,10.5,Vigor
4720,"Iogurte Parcialmente Desnatado Maçã,",8.89,Verde Campo
4742,Iogurte Petit Suisse Morango,3.69,Danoninho
4756,Iogurte Parcialmente Desnatado Morango,6.79,Verde Campo
4781,Iogurte Parcialmente Desnatado Vigor,8.19,Vigor
4794,Iogurte Parcialmente Desnatado Vitamina,10.99,Danone
4933,Iogurte Amora Maracujá,3.19,Corpus
4940,Iogurte Tradicional Zero Lactose,3.29,Verde Campo
4941,Geléia Morango 65%,19.99,Top Chef
4976,Iogurte Framboesa Limão,10.5,Vigor
4999,Iogurte Parcialmente Desnatado Mel,2.49,Nestlé
