id,name,price,brand
1693,Macarrão Sêmola,4.49,Adria
1698,Macarrão Sêmola,3.69,Isabela
1713,Macarrão Instantâneo Carne Nissin,1.69,Nissin
1734,Macarrão Sêmola,4.89,Renata
1740,Macarrão Sêmola,6.79,Divella
1742,Macarrão Instantâneo Talharim Carbonara,1.69,Nissin
1762,Pizza Artesanal Frango,31.5,Catupiry
1763,Coração Frango Congelado,19.99,Perdigão
1775,Asa Frango Swift,18.96,Swift
1784,Macarrão Sêmola,7.59,Renata
1791,Macarrão Sêmola,3.69,Adria
1802,Enroladinho Frango Big,4.99,Big Hiper
1818,Coxa Frango Temperado Assa,13.99,Seara
1824,Linguiça Frango Perdigão,29.99,Perdigão
1830,Água Mineral Natural,4.09,Água da Pedra
1832,Capeletti Frango Mezzani Caixa,8.79,Mezzani
1843,Macarrão Sêmola,3.39,Adria
1874,Macarrão Instantâneo Lámen Costela,1.69,Nissin
1875,Água Mineral Natural,2.89,Crystal
1881,Frango Parmegiana Seara,18.99,Seara
1898,Água Mineral Gás,5.99,Bamboo
1913,Macarrão Espaguete Aldente Piraquê,3.69,Piraquê
1937,Peito Frango Cozido,31.99,Vapza
1938,Coxa Sobrecoxa Frango,16.49,Big Hiper
1939,Macarrão Instantâneo Costela,3.69,Nissin
1973,Macarrão Sêmola,5.19,Renata
1987,"Sopinha Macarrão, Carne",3.49,Nestlé
1999,Água Mineral Natural,1.99,Bonafont Água Leve
2022,Macarrão Instantâneo Lámen Carne,1.69,Nissin
2032,Macarrão Instantâneo Lámen Galinha,1.39,Renata
2040,Macarrão Sêmola Tricolor,14.99,Barilla
2043,Macarrão Instantâneo Tempero,0.99,Isabela
2044,Macarrão Sêmola Grano,7.29,Adria
2055,Macarrão Espaguete Ovos,2.19,Corrieri
2068,Sobrecoxa Frango Congelada,16.99,Seara
2077,Empanado Frango Queijo,35.99,Perdigão
2078,Macarrão Parafuso Aldente Pacote,3.69,Aldente
2081,Macarrão Sêmola,6.79,Renata
2085,Macarrão Sêmola Grano,14.99,Barilla
2103,Hambúrguer Frango,23.99,Sadia
2105,Empanado Frango Seara,9.49,Seara
2113,Macarrão Instantâneo Frango Grelhado,1.69,Nissin
2123,Coxa Sobcoxa Frango Ref,3.2,Big Hiper
2127,Água Mineral Natural,1.69,Minalba
2130,Coração Frango Congelado,26.5,Seara
2166,Macarrão Instantâneo Espaguete Nissin,6.59,Nissin
2220,Macarrão Sêmola,8.09,Renata
2223,Bebida Base,13.9,Silk
2234,Macarrão Sêmola Ninho,4.18,Galo
2257,Macarrão Instantâneo Galinha Germani,0.98,Germani
2262,Macarrão Sêmola Parafuso,3.49,Basilar
2264,Capeletti Recheado Frango,8.69,Pavioli
2270,Capeletti Frango Italiany,6.59,Italiany
2274,Filezinho Sassami Frango,19.5,Perdigão
2313,Filezinho Sassami Frango,19.5,Sadia
2322,Macarrão Ovos Caseiro,9.79,Sacciali
2332,Empanado Frango,32.5,Perdigão
2370,Patê Frango,2.59,LeBon
2372,Macarrão Parafuso Ovos,4.69,Piraquê
2377,Água Natural Gás,3.39,Bonafont Água Leve
2400,Empanado Frango,19.99,Sadia
