id,name,price,brand
16,Vinho Tinto Chileno Reserva,99.0,Casillero del Diablo
39,Vinho Rosé Brasileiro Frisante,15.99,Vivant
80,Vinho Tinto Francês Cuvée,39.99,Cave de Ladac
98,Vinho Tinto Brasileiro Del,14.99,Del Grano
99,Vinho Tinto Chileno Carmenere,47.99,Santa Rita
136,Vinho Chileno Rosé Orgânico,79.99,Adobe
144,Vinho Tinto Argentino Puente,26.99,Puente de Piedra
161,Vinho Rosé Português Mateus,52.99,Mateus
167,Vinho Chileno Reserva,37.99,Casillero del Diablo
199,Vinho Rosé Português JP.,46.99,J.P. Azeitão
213,Vinho Tinto Português Olaria,36.99,Olaria
246,Vinho Italiano Soave,56.99,Natale Verga
249,Vinho Tinto Brasileiro Saint,22.99,Saint Germain
256,Vinho Tinto Argentino Caballero,74.9,Finca Flichman
257,Vinho Chileno Tinto Carménère,64.99,Viña de La Costa
265,Vinho Chileno Sauvignon,31.99,Panul
273,Vinho Tinto Chileno Santa,89.99,Santa Ema
286,Vinho Brasileiro Chalise,15.99,Chalise
294,Vinho Tinto Argentino Malbec,57.99,Aimé
309,Vinho Tinto Argentino Roca,34.99,Casa de Tango
312,Vinho Espanhol Tinto Castillo,36.99,Castillo de Liria
355,Vinho Chileno Tinto Suave,37.99,Reservado
370,Vinho Tinto Chileno Emiliana,67.5,Emiliana
396,Vinho Tinto Chileno Pinot,37.99,La Moneda
401,Vinho Tinto Africa,72.99,KWV
405,Vinho Brasileiro Tinto Seco,26.99,Da Casa
477,Vinho Português Tinto Lua,47.99,Lua Alentejano
481,Vinho Tinto Português Alabastro,70.99,Alabastro
502,Vinho Tinto Espanhol 2017,59.99,Condado de Oriza
526,Vinho Rosé Chileno SuaveValle,37.99,Reservado
531,Vinho Rosé Espanhol Rosado,29.99,Gran Viña
543,Vinho Tinto Chileno Merlot,29.99,Nucos Rapaz
562,Vinho Tinto Português Reguengos,109.0,Reguengos
610,Vinho Italiano Tinto Meio,70.99,Corbelli
617,Vinho Tinto Brasileiro Collina,10.9,Collina Del Sole
624,Vinho Chileno Chardonnay,29.9,Cono Sur
629,Vinho Chileno,49.99,Casal Mendes
640,Vinho Brasileiro Original,25.9,Jurupinga Dinalle
658,Vinho Tinto Argentino Trapiche,47.99,Trapiche
673,Vinho Tinto Chileno Reserva,36.99,Santa Ema
688,Vinho Tinto Chileno Carménère,19.99,La Moneda
704,Vinho Tinto Brasileiro Mioranza,14.5,Mioranza
813,Vinho Argentino Benjamin,39.99,Nieto Senetiner
821,Vinho Tinto Italiano Rosso,28.9,Tavernello
824,Vinho Argentino White,74.99,Trivento
890,Vinho Italiano Tinto Corbelli,70.99,Corbelli
943,Vinho Tinto Francês Raoul,99.99,Raoul Clerget
965,Vinho Tinto Chileno Cabernet,23.99,Santa Carolina
971,Vinho Tinto África,93.99,KWV
995,Vinho Chileno Tinto Rio,36.99,Rio Rica
1014,Vinho Chileno Tinto Seco,149.0,Marques de Casa Concha
1027,Vinho Chileno Meio,37.99,Concha y Toro
1036,Vinho Tinto Malbec Ruca,109.0,Ruca Malen
1051,Vinho Francês Tinto Charles,48.99,Charles Rousseau
1064,Vinho Português Moura,29.99,Moura Bastos
1067,Vinho Rosé Português Moura,21.5,Moura Bastos
1088,Vinho Tinto Italiano Montepulciano,56.99,Natale Verga
1103,Vinho Tinto Brasileiro Granja,26.99,Granja União
1108,Vinagre Vinho Tinto,5.49,Castelo
1146,Vinho Rosé Português Calamares,50.99,Calamares
1152,Vinho Tinto Brasileiro Vino,19.5,Vino di Bartolo
1155,Vinho Brasileiro Demi-Sec,25.99,Garibaldi
1184,Vinagre Vinho,5.49,Castelo
1191,Vinho Tinto Chileno Reserva,60.99,Gato Negro
1196,Vinho Português Casal,63.99,Casal Garcia
1206,Vinho Brasileiro Tinto Original,14.9,Góes
1221,Vinho Tinto Chileno 2018,19.9,Quilina
1233,Vinho Português Calamares,50.99,Calamares
1278,Vinho Africano Rosé KWV,40.99,KWV
1279,Vinho Tinto Italiano Piemonte,44.99,Il Poggio Dei Vigneti
1289,Vinho Tinto Português Reserva,44.99,Moura Bastos
1299,Vinho Brasileiro Origem,45.5,Origem
1305,Vinho Tinto Brasileiro Country,13.99,Country Wine
1318,Vinho Tinto Português Original,70.99,Periquita
1330,Vinho Tinto Brasileiro Reservado,32.99,Classic
1415,Vinho Brasileiro Frisante,29.99,Almadén
1436,Vinho Tinto Argentino Reserve,169.0,Salentein
1438,Vinho Português Gazela,44.99,Gazela
1440,Vinho Chileno Tinto Reserva,44.99,Panul
1472,Vinho Chileno Reserva,37.99,Casillero del Diablo
1474,Vinho Tinto Chileno Single,35.99,Valle de Atacama
1529,Vinho Tinto Brasileiro Reserva,29.99,Mioranza
1553,Vinagre Vinho Tinto,5.79,Toscano
1579,Vinho Tinto Espanhol Oro,87.99,Pata Negra
1595,Vinho Argentino Tinto Aimé,57.99,Aimé
1608,Vinho Português Fonseca,99.0,White Porto
1617,Vinho Tinto Chileno Panul,57.99,Panul
1625,Vinho Brasileiro Seco,26.99,Granja União
1626,Vinho Português Grão,36.99,Grão Vasco
1656,Vinho Português Clássico,52.99,Ermelinda
1660,Vinho Português Seco,57.9,Quinta do Castro
1663,Vinho Brasileiro Chardonnay,37.99,Salton
1680,Vinho Tinto Chileno Santa,44.99,Santa Carolina
1689,Vinho Português Frisante,31.99,Faisão
