id,name,price,brand
5,Macarrão de Sêmola com,3.59,Adria
32,Macarrão de Sêmola com,5.19,Renata
72,Macarrão de Sêmola com,3.29,Renata
434,Macarrão de Sêmola com,3.49,Renata
539,Macarrão de Sêmola com,5.49,Knorr
541,Macarrão de Sêmola com,3.59,Adria
545,Macarrão de Sêmola com,3.39,Adria
664,Macarrão de Sêmola com,3.29,Renata
722,Macarrão de Sêmola com,3.69,Isabela
1016,Macarrão de Sêmola com,3.29,Renata
1211,Macarrão de Sêmola com,3.69,Isabela
1323,Macarrão de Sêmola de,12.5,Colavita
1334,Macarrão de Sêmola com,2.99,Orquídea
1424,Macarrão de Sêmola com,4.69,Renata
1693,Macarrão de Sêmola com,4.49,Adria
1698,Macarrão de Sêmola com,3.69,Isabela
1734,Macarrão de Sêmola com,4.89,Renata
1740,Macarrão de Sêmola de,6.79,Divella
1784,Macarrão de Sêmola de,7.59,Renata
1791,Macarrão de Sêmola com,3.69,Adria
1843,Macarrão de Sêmola com,3.39,Adria
1973,Macarrão de Sêmola com,5.19,Renata
2081,Macarrão de Sêmola de,6.79,Renata
2220,Macarrão de Sêmola de,8.09,Renata
2482,Macarrão de Sêmola com,4.69,Renata
2772,Macarrão de Sêmola com,3.59,Adria
2809,Macarrão de Sêmola com,4.29,Renata
2873,Macarrão de Sêmola de,5.99,Renata
3110,Macarrão de Sêmola com,3.99,Isabela
3125,Macarrão de Sêmola com,3.69,Isabela
3253,Macarrão de Sêmola com,5.49,Knorr
3265,Macarrão de Sêmola com,2.99,Orquídea
3355,Macarrão de Sêmola com,3.29,Renata
3427,Macarrão de Sêmola de,5.99,Renata
3440,Macarrão de Sêmola com,3.29,Renata
3721,Macarrão de Sêmola de,12.5,Colavita
3832,Macarrão de Sêmola com,3.39,Isabela
3966,Macarrão de Sêmola com,3.39,Adria
3974,Macarrão de Sêmola com,4.89,Renata
4034,Macarrão de Sêmola com,2.99,Orquídea
4319,Macarrão de Sêmola de,6.59,Renata
4653,Macarrão de Sêmola com,5.19,Orquídea
4810,Macarrão de Sêmola de,7.69,Renata
4909,Macarrão de Sêmola com,3.29,Renata
4947,Macarrão de Sêmola com,3.49,Isabela
4982,Macarrão de Sêmola com,4.89,Renata
