id,name,price,brand
151,Barra de Chocolate ao,4.39,Neugebauer
789,Barra de Chocolate ao,5.59,Garoto
859,Barra de Chocolate ao,4.69,Lacta
1185,Barra de Chocolate ao,5.19,Garoto
1372,Barra de Chocolate ao,1.79,Lacta
1384,Barra de Chocolate ao,5.59,Garoto
1427,Barra de Chocolate ao,10.99,Swiss Alps
1460,Barra de Chocolate ao,5.59,Garoto
1748,Barra de Chocolate ao,2.69,Nestlé
1988,Barra de Chocolate ao,4.29,Hershey's
2246,Barra de Chocolate ao,3.99,Arcor
3146,Barra de Chocolate ao,5.59,Garoto
3906,Barra de Chocolate ao,4.69,Lacta
4039,Barra de Chocolate ao,5.59,Garoto
4104,Barra de Chocolate ao,5.59,Garoto
4296,Barra de Chocolate ao,5.99,Garoto
4390,Barra de Chocolate ao,4.39,Neugebauer
4414,Barra de Chocolate ao,2.49,Garoto
4424,Barra de Chocolate ao,7.89,Nestlé
4448,Barra de Chocolate ao,4.59,Hershey's
4605,Barra de Chocolate ao,4.89,Garoto
4866,Barra de Chocolate ao,4.89,Nestlé
4967,Barra de Chocolate ao,3.99,Arcor
